"codice-isil";"denominazione";"indirizzo";"frazione";"cap";"comune";"codice istat comune";"provincia";"regione";"codice istat provincia";"latitudine";"longitudine";"telefono";"fax";"email";"url"
"IT-CB0093";"BiblioMediateca comunale di Campobasso";"Via Alfieri";"";"86100";"Campobasso";"070006";"Campobasso";"MOLISE";"070";"41,5503705843177";"14,6680730581284";"+39 0874438536";"+39 0874438528";"info@altrimedia.org";""
"IT-CB0096";"Biblioteca del Centro di lettura Santo Stefano";"Via Conte Verde";"Santo Stefano";"86020";"Campobasso";"070006";"Campobasso";"MOLISE";"070";"41,5525374";"14,6581638";"";"";"";""
"IT-CB0097";"Biblioteca del Centro di lettura";"Piazza della Libertà 21";"";"86010";"San Giuliano del Sannio";"070067";"Campobasso";"MOLISE";"070";"41,4560137";"14,6391896";"";"";"";""
"IT-CB0098";"Biblioteca di Ateneo dell'Università degli Studi del Molise";"Viale Manzoni";"";"86100";"Campobasso";"070006";"Campobasso";"MOLISE";"070";"41,5488611";"14,6677459";"";"";"bibliotecadiateneo@unimol.it";"http://www.unimol.it/servizi/biblioteche/biblioteca-di-ateneo/"
"IT-CB0099";"Biblioteca del Centro di lettura";"Corso Amatuzio 77";"";"86021";"Bojano";"070003";"Campobasso";"MOLISE";"070";"41,4865787";"14,473783";"";"";"";""
"IT-CB0100";"Biblioteca diocesana V. Fusco";"Via Mazzini, 80";"";"86100";"Campobasso";"070006";"Campobasso";"MOLISE";"070";"41,5603174";"14,6631742";"";"";"scuolasanpietrocelestino@gmail.com";""
"IT-CB0101";"Biblioteca p. Dionisio Piccirilli";"Via S. Giovanni, 434";"";"86100";"Campobasso";"070006";"Campobasso";"MOLISE";"070";"41,5576813";"14,6737792";"+39 0874.61187";"";"bibliotecapiccirilli@alice.it";""
"IT-CB0102";"Biblioteca comunale";"Via Largo della Vittoria";"";"86010";"Casalciprano";"070012";"Campobasso";"MOLISE";"070";"41,5799148";"14,5284696";"+39 0874504131";"+39 0874504944";"comunecasalciprano@libero.it";""
"IT-CB0103";"Biblioteca del Centro sociale di educazione permanente";"Piazza Municipio";"";"86019";"Vinchiaturo";"070084";"Campobasso";"MOLISE";"070";"41,4934452";"14,5867077";"";"";"";""
"IT-CB0104";"Biblioteca comunale";"Via Pozzo vecchio";"";"86023";"Montagano";"070041";"Campobasso";"MOLISE";"070";"41,6442464";"14,6737678";"";"";"";""
"IT-CB0105";"Biblioteca comunale";"Piazza Marconi, 8";"";"86040";"Ripabottoni";"070058";"Campobasso";"MOLISE";"070";"41,6885422";"14,8062846";"";"";"";""
"IT-CB0107";"Biblioteca del Tribunale";"Piazza del Popolo 1";"";"86035";"Larino";"070031";"Campobasso";"MOLISE";"070";"41,8056163";"14,9193373";"+39 0874822284";"+39 0874822175";"";""
"IT-CB0110";"Biblioteca del Conservatorio statale di musica Lorenzo Perosi";"Viale Principe di Piemonte 2/a";"";"86100";"Campobasso";"070006";"Campobasso";"MOLISE";"070";"41,55366";"14,658816";"";"+39 0874411377";"";""
"IT-CB0111";"Biblioteca diocesana B. D'Agostino";"Piazza Duomo, 3";"";"86039";"Termoli";"070078";"Campobasso";"MOLISE";"070";"41,9625769";"14,9973028";"+39 0875.706359";"";"curia@termolilarino.chiesacattolica.it";""
"IT-CB0112";"Biblioteca del Convento dei cappuccini";"Via Nazionale";"";"86035";"Larino";"070031";"Campobasso";"MOLISE";"070";"41,8277421";"14,9155243";"+39 0874822377";"";"";""
"IT-CB0116";"Biblioteca della Soprintendenza Archivistica e bibliografica dell'Abruzzo e del Molise. Sede di Campobasso";"Via Isernia 15";"";"86100";"Campobasso";"070006";"Campobasso";"MOLISE";"070";"41,5613348";"14,660408";"+39 0874310124";"+39 0874311094";"sab-amo@beniculturali.it";"http://www.sa-abruzzo.beniculturali.it/index.php?it/182/biblioteca"
"IT-CB0117";"Biblioteca del Consiglio regionale del Molise";"Via IV Novembre 87";"";"86100";"Campobasso";"070006";"Campobasso";"MOLISE";"070";"41,566501";"14,670535";"+39 0874429653";"";"";""
"IT-CB0118";"Ufficio catalogazione della Regione Molise";"Via Colitto 2";"";"86100";"Campobasso";"070006";"Campobasso";"MOLISE";"070";"41,5610249";"14,6659322";"+39 0874429931";"+39 0874429479";"catalogo@regione.molise.it";""
"IT-CB0119";"Biblioteca di Ateneo. Sede di Termoli dell'Università degli studi del Molise";"Via Duca degli Abruzzi";"";"86039";"Termoli";"070078";"Campobasso";"MOLISE";"070";"42,0025463";"14,9912186";"+39 0874404921";"";"gatta@unimol.it";"http://www.unimol.it/unimolise/unimol/00050158_Biblioteca_di_Ateneo_sede_di_Termoli.html"
"IT-CB0120";"Biblioteca del Centro di lettura";"Piazza Maroni 4";"";"86020";"Fossalto";"070024";"Campobasso";"MOLISE";"070";"41,6931157";"14,6039951";"+39 0874768029";"+39 0874768836";"";""
"IT-CB0121";"Biblioteca comunale Salone Santa Margherita";"Via San Nicola 3";"";"86031";"Castelmauro";"070015";"Campobasso";"MOLISE";"070";"41,829986";"14,7102595";"";"";"";""
"IT-CB0122";"Biblioteca comunale";"via XXIV Maggio";"";"86010";"San Giovanni in Galdo";"070066";"Campobasso";"MOLISE";"070";"41,5868937";"14,7471943";"";"";"";""
"IT-CB0123";"Biblioteca Comunale";"Via Umberto I, 4";"";"86026";"Salcito";"070062";"Campobasso";"MOLISE";"070";"41,6725932";"14,5455817";"+39 0874878331";"+39 0874878380";"inf@comunedisalcito.it";""
"IT-CB0125";"Biblioteca comunale S. Ricciardelli";"Via Municipio 16";"";"86010";"Gildone";"070026";"Campobasso";"MOLISE";"070";"41,5089811";"14,7416384";"+39 0874457132";"+39 0874457169";"";""
"IT-CB0126";"Biblioteca Comunale";"Via Garibaldi 4";"";"86030";"San Felice del Molise";"070064";"Campobasso";"MOLISE";"070";"41,8912622";"14,7000199";"+39 0874879113";"+39 0874879275";"sfelice@tin.it";""
"IT-CE0001";"Biblioteca dei Padri Cappuccini";"Via Cappuccini";"";"81021";"Arienzo";"061004";"Caserta";"CAMPANIA";"061";"41,0283829";"14,4991644";"+39 0823805228";"";"";""
"IT-CE0002";"Biblioteca e Archivio Storico Comunale";"Piazza Sant’Agostino, 4";"";"81021";"Arienzo";"061004";"Caserta";"CAMPANIA";"061";"41,0359612";"14,5471544";"+39 0823805351";"+39 0823804619";"pmmo@teletu.it";""
"IT-CE0003";"Biblioteca della Casa del fanciullo S. Alfonso";"Largo S. Alfonso 6";"";"81021";"Arienzo";"061004";"Caserta";"CAMPANIA";"061";"41,0220589";"14,4987256";"+39 0823805372";"";"";""
"IT-CE0004";"Biblioteca civica dei comuni e delle comunità locali del territorio campano Giuseppe Faraone";"via Umberto I, 16 - palazzo Mazziotti";"";"81013";"Caiazzo";"061009";"Caserta";"CAMPANIA";"061";"41,1764246";"14,3671913";"+39 0823615061";"+39 0823615061";"bibliotecacivicacaiazzo@comune.caiazzo.ce.it";"http://www.caiazzo.gov.it/biblioteche/-/asset_publisher/atBDfUW8S9Hz/content/biblioteca-civica-giuseppe-farao-1?redirect=http%3A%2F%2Fwww.caiazzo.gov.it%2Fbiblioteche%3Fp_p_id%3D101_INSTANCE_atBDfUW8S9Hz%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode"
"IT-CE0006";"Biblioteca dei Padri Passionisti";"Piazza XXIV Maggio 18";"";"81042";"Calvi Risorta";"061010";"Caserta";"CAMPANIA";"061";"41,2193454";"14,1292986";"+39 0823651121";"";"convento.calvirisorta@passionisti.org";""
"IT-CE0009";"Biblioteca Storica diocesana";"Piazza Landolfo, 1";"";"81043";"Capua";"061015";"Caserta";"CAMPANIA";"061";"41,1099";"14,21137";"+39 0823.969428";"+39 0823.622045";"direzione@idscdicapua.it";""
"IT-CE0010";"Biblioteca del Museo provinciale campano";"via Roma, 68";"";"81043";"Capua";"061015";"Caserta";"CAMPANIA";"061";"41,1108107";"14,2133692";"+39 0823620076";"+39 0823620035";"museocampano@provincia.caserta.it";"http://www.provincia.caserta.it/museocampano/articoli.asp?catID=60&scatID=19"
"IT-CE0011";"Biblioteca dell'Archivio di Stato di Caserta";"Via dei Bersaglieri 3";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0735622";"14,350228";"+39 0823355665";"+39 0823355665";"asce@archivi.beniculturali.it";"http://archivi.beniculturali.it/ASCE/biblioteca.html"
"IT-CE0012";"Biblioteca comunale Alfonso Ruggiero";"via L. Laviano, 64 - via R. Lodati, 9";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0699793";"14,3364751";"+39 0823273430";"";"bibliotecaruggiero@comune.caserta.it";"http://trasparenza.comune.caserta.it/archivio13_struttur e-organizzative_-1_1636_25_1.html"
"IT-CE0013";"Biblioteca Palatina della Reggia di Caserta";"Viale Douhet, 2a";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0714";"14,32698";"+39 0823 277425";"";"reggia-ce@beniculturali.it";"www.reggiadicaserta.beniculturali.it"
"IT-CE0014";"Bibliotec “F. Messa” della societa' di Storia Patria di Terra di Lavoro";"Via Passionisti 7";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0786648";"14,3212067";"+390823464674";"+390823464674";"presidenza@storiapatriacaserta.it";"http://www.storiapatriacaserta.it"
"IT-CE0016";"Biblioteca della Scuola superiore della pubblica amministrazione. Sede di Caserta";"Viale Douhet 2/A";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,073283";"14,3057881";"+39 0823357658";"+39 0823357682";"a.cinquantaquattro@sspa.it";"http://www.sspa.it/index.php?a=87"
"IT-CE0017";"Biblioteca dell'Istituto salesiano";"Via don Bosco 34";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0699171";"14,336072";"+39 0823325300";"+39 0823326464";"";""
"IT-CE0021";"Biblioteca comunale";"Via Roma 71";"";"81030";"Cesa";"061029";"Caserta";"CAMPANIA";"061";"40,9940924";"14,207676";"+39 0818154308";"+39 0815032229";"";""
"IT-CE0022";"Biblioteca civica Renato Gentile";"Corso G. Garibaldi";"";"81030";"Falciano del Massico";"061101";"Caserta";"CAMPANIA";"061";"41,1677862";"13,9500004";"+39 0823931242";"";"";""
"IT-CE0025";"Fondazione bibliotecaria Michele Monaco";"piazza Giuseppe Foglia, 1/3";"";"81025";"Marcianise";"061049";"Caserta";"CAMPANIA";"061";"41,0347525";"14,3011054";"+39 0823839858";"+39 0823839858";"fondazione.monaco@libero.it";"http://fondazionemichelemonaco.oneminutesite.it/index.html"
"IT-CE0026";"Biblioteca comunale";"via Amerigo Vespucci, 7";"";"81025";"Marcianise";"061049";"Caserta";"CAMPANIA";"061";"41,0381911";"14,2949412";"+39 0823635257";"+39 0823832892";"biblioteca@comune.marcianise.ce.it";"http://www.comunedimarcianise.it/pagina19_biblioteca.html"
"IT-CE0027";"Biblioteca comunale E. Bonaccorsi";"Piazza don Pezzoli 1";"";"81049";"Mignano Monte Lungo";"061051";"Caserta";"CAMPANIA";"061";"41,4052777";"13,983101";"+39 0823904392";"";"";""
"IT-CE0029";"Biblioteca comunale";"Via S. Pietro 2";"";"81050";"Pastorano";"061055";"Caserta";"CAMPANIA";"061";"41,1803746";"14,2000483";"+39 0823879021";"+39 0823879335";"";""
"IT-CE0034";"Biblioteca pubblica comunale";"Via Roma 61";"";"81052";"Pignataro Maggiore";"061060";"Caserta";"CAMPANIA";"061";"41,1903631";"14,1710618";"+39 0823503412";"+39 0823654428";"spignataro@virgilio.it";""
"IT-CE0036";"Biblioteca comunale";"Via Campanari";"";"81050";"Presenzano";"061065";"Caserta";"CAMPANIA";"061";"41,3719263";"14,0762726";"+39 0823989055";"";"";""
"IT-CE0037";"Biblioteca comunale";"Via Papa Giovanni XXIII";"";"81053";"Riardo";"061068";"Caserta";"CAMPANIA";"061";"41,2633106";"14,1497643";"+39 0823981044";"";"";""
"IT-CE0038";"Biblioteca del Santuario della Madonna dei Lattani";"Via Santuario Lattani";"";"81035";"Roccamonfina";"061070";"Caserta";"CAMPANIA";"061";"41,2892222";"13,984074";"+39 0823.921037";"";"";""
"IT-CE0041";"Biblioteca comunale";"Via M. Monaco 79";"";"81054";"San Prisco";"061081";"Caserta";"CAMPANIA";"061";"41,0861355";"14,2788667";"+39 0823841118";"+39 0823799299";"";""
"IT-CE0042";"Biblioteca comunale";"Via D. Capitelli 33";"";"81050";"San Tammaro";"061085";"Caserta";"CAMPANIA";"061";"41,0760422";"14,2298666";"+39 0823793449";"";"";""
"IT-CE0043";"Biblioteca comunale";"Piazza Umberto I";"";"81017";"Sant'Angelo d'Alife";"061086";"Caserta";"CAMPANIA";"061";"41,3709122";"14,243241";"+39 0823914022";"";"";""
"IT-CE0044";"Biblioteca del Tribunale di Santa Maria Capua Vetere";"Piazza della Resistenza";"";"81055";"Santa Maria Capua Vetere";"061083";"Caserta";"CAMPANIA";"061";"41,0786386";"14,2561505";"";"";"";""
"IT-CE0045";"Biblioteca diocesana Leone XIII";"Via XXI Luglio, 146/148";"";"81037";"Sessa Aurunca";"061088";"Caserta";"CAMPANIA";"061";"41,2533627";"13,8911999";"+39 0823.937167";"+39 0823.938436";"archivio@diocesisessa.it";""
"IT-CE0046";"Biblioteca comunale Luigi Tessitore";"Corso Sicilia Casa Delle Arti";"";"81030";"Succivo";"061090";"Caserta";"CAMPANIA";"061";"40,965969";"14,253463";"+39 0815023691";"+39 0815023691";"BIBLIOTECA.LTESSITORE@GMAIL.COM";""
"IT-CE0047";"Biblioteca diocesana Seminario";"Vico Ginnasio 1";"";"81057";"Teano";"061091";"Caserta";"CAMPANIA";"061";"41,2506538";"14,0658646";"+39 0823.875428";"+39 0823.657063";"biblioteca.teano@libero.it";""
"IT-CE0050";"Biblioteca comunale";"via Francesco Giannini, 30";"";"81020";"Capodrise";"061013";"Caserta";"CAMPANIA";"061";"41,0418828";"14,2994853";"+39 0823836200";"+39 0823828215";"servizisociali.capodrise@tin.it";"http://www.comune.capodrise.caserta.it/portale/index.php?option=com_content&view=article&id=304%3Abiblioteca&catid=65&Itemid=289"
"IT-CE0053";"Biblioteca Seminario vescovile";"Via Redentore, 58";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0740321";"14,3328712";"+39 0823.214557";"+39 0823.214597";"biblioteca@bibliotecadiocesicaserta.it";"http://www.bibliotecadiocesicaserta.it"
"IT-CE0054";"Biblioteca della Camera di commercio, industria, artigianato e agricoltura - CCIAA";"Via Roma 97";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0699715";"14,3366752";"+39 0823249270";"";"";"http://www.ce.camcom.it/biblio.htm"
"IT-CE0055";"Biblioteca Comunale Paolo Di Stasio";"via della pace (già via  Taverna)";"";"81020";"Castel Morrone";"061026";"Caserta";"CAMPANIA";"061";"41,120578";"14,357383";"+39 0823399210";"+39 0823399210";"anagrafe@comune.castelmorrone.ce.it";""
"IT-CE0056";"Biblioteca comunale";"Via Costanzo 20";"";"81030";"Lusciano";"061046";"Caserta";"CAMPANIA";"061";"40,9688531";"14,1912571";"+39 0818144961";"";"luscianobiblioteca@gmail.com";"www.luscianobiblioteca.it"
"IT-CE0059";"Biblioteca del Convento S. Maria Occorrevole";"Via Monte Muto, 2";"";"81016";"Piedimonte Matese";"061057";"Caserta";"CAMPANIA";"061";"41,3531505";"14,3833582";"+39 0823.911898";"";"bibliosmo@libero.it";"http://www.bibliodac.it/sbd_scheda.php?id=3"
"IT-CE0060";"Bibliotheca Scriptorium loci dell'Associazione storica del Medio Volturno";"Via Sorgente 4/6";"";"81016";"Piedimonte Matese";"061057";"Caserta";"CAMPANIA";"061";"41,3598151";"14,3783032";"+390823543283";"";"scriptorumloci@gmail.com";"http://asmvpiedimonte.altervista.org/Bibliotheca%20Scriptorum%20Loci.html"
"IT-CE0061";"Biblioteca diocesana S. Tommaso D'Aquino";"Via A. Scorciarini Coppola, 234";"";"81016";"Piedimonte Matese";"061057";"Caserta";"CAMPANIA";"061";"41,3555449";"14,3684992";"";"+39 0823.543233";"info@bibliodac.it";"http://www.bibliodac.it"
"IT-CE0063";"Biblioteca Santa Maria della Vigna";"piazza Ernesto Agostino Castrillo, s. n. c.";"";"81050";"Pietravairano";"061059";"Caserta";"CAMPANIA";"061";"41,326452";"14,1683372";"+39 082984097";"+39 0823984097";"don.pas@alice.it";""
"IT-CE0064";"Biblioteca dei Padri Barnabiti e biblioteca popolare padre Vittorio De Marino";"Via Napoli 77";"";"81027";"San Felice a Cancello";"061075";"Caserta";"CAMPANIA";"061";"40,9920206";"14,4200141";"+39 0823751313";"";"";""
"IT-CE0065";"Biblioteca Oblata Sant'Eugenio de Mazenod";"Piazza Aragona 13";"";"81028";"Santa Maria a Vico";"061082";"Caserta";"CAMPANIA";"061";"41,0288442";"14,479078";"";"";"infobiblioteca.omi@gmail.com";""
"IT-CE0066";"Biblioteca comunale Federico Pezzella";"Viale Angiulli 3";"";"81055";"Santa Maria Capua Vetere";"061083";"Caserta";"CAMPANIA";"061";"41,0780689";"14,265827";"+39 0823813213";"+39 0823844891";"";""
"IT-CE0067";"Biblioteca dei Padri Redentoristi S. Reparata";"Viale S. Reparata";"";"81057";"Teano";"061091";"Caserta";"CAMPANIA";"061";"41,2556196";"14,0620878";"+39 0823875078";"";"";""
"IT-CE0068";"Biblioteca comunale Gaetano Parente";"Piazza Federico Santulli";"";"81031";"Aversa";"061005";"Caserta";"CAMPANIA";"061";"40,9748623";"14,2006705";"+39 0818901239";"+39 0818901239";"biblioteca.parente@gmail.com";"http://www.comune.aversa.ce.it"
"IT-CE0069";"Biblioteca Seminariale Paolo VI";"Piazza Normanna, 10";"";"81031";"Aversa";"061005";"Caserta";"CAMPANIA";"061";"40,9773537";"14,2032705";"+39 0813180776";"";"fernandoangelino@libero.it";""
"IT-CE0071";"Biblioteca dell'Istituto S. Teresa dell'Università della terza età";"Via Giovanni Paolo I";"";"81055";"Santa Maria Capua Vetere";"061083";"Caserta";"CAMPANIA";"061";"41,0853044";"14,2685184";"+39 0823799215";"";"";""
"IT-CE0072";"Biblioteca della Soprintendenza Archeologia, belle arti e paesaggio per le province di Caserta e Benevento";"Viale Giulio Douhet, 2/A";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0714";"14,32698";"";"+39 0823354516";"sbapsae-ce@beniculturali.it";"http://www.sopri-caserta.beniculturali.it/index.php/servizi-documentari/162-biblioteca-soprintendenza.html"
"IT-CE0073";"Istituzione biblioteca comunale";"via San Francesco d'Assisi, 115";"";"81024";"Maddaloni";"061048";"Caserta";"CAMPANIA";"061";"41,0373718";"14,3852237";"+39 0823433220";"+39 0823433246";"bibliotecamaddaloni@libero.it";"http://www.comune.maddaloni.caserta.it/Templatesub.asp"
"IT-CE0074";"Bibliomediateca comunale Antonio Sementini";"palazzo Bencivenga Biondani - via della Rifiorita, 2";"";"81034";"Mondragone";"061052";"Caserta";"CAMPANIA";"061";"41,1167053";"13,8968063";"+39 0823979329";"+39 0823974011";"biblioteca@mondragone.net";"http://www.mondragone.net/index.php/struttura/rip5.html"
"IT-CE0076";"Biblioteca comunale Giuseppe Palomba";"Piazza Municipio 14";"";"81020";"San Nicola la Strada";"061078";"Caserta";"CAMPANIA";"061";"41,054198";"14,3319241";"+39 0823450333";"";"";""
"IT-CE0078";"Biblioteca comunale";"Piazza C.A. Dalla Chiesa 4";"";"81010";"Ailano";"061001";"Caserta";"CAMPANIA";"061";"41,3914165";"14,2044229";"+39 0823943024";"";"";""
"IT-CE0079";"Biblioteca Comunale Aurora Sanseverino";"via Enrico Caruso, 1";"";"81016";"Piedimonte Matese";"061057";"Caserta";"CAMPANIA";"061";"41,356384";"14,3747224";"+39 0823543116";"+39 0823784430";"ml.leonetti@comune.piedimonte-matese.ce.it";""
"IT-CE0080";"Biblioteca Comunale Gaius Lucilius";"Castello Ducale - piazza Castello";"";"81037";"Sessa Aurunca";"061088";"Caserta";"CAMPANIA";"061";"41,238274";"13,9336173";"+39 0823602201";"+39 0823936007";"biblioteca.sessa@gmail.com";""
"IT-CE0081";"Biblioteca comunale Dionigi Iannone";"via Chiesa 7";"";"81039";"Villa Literno";"061099";"Caserta";"CAMPANIA";"061";"41,0098986790882";"14,0751821435165";"+39 0818928202";"+39 0818928202";"www.bibliotecheagrorinasce.it";"www.bibliotecheagrorinasce.it"
"IT-CE0083";"Biblioteca comunale";"Via Municipio";"";"81010";"Ruviano";"061073";"Caserta";"CAMPANIA";"061";"41,2096408";"14,4095101";"+39 0823860021";"";"";""
"IT-CE0084";"Biblioteca comunale";"Viale della Libertà";"";"81050";"Rocca d'Evandro";"061069";"Caserta";"CAMPANIA";"061";"41,3955934";"13,8949255";"+39 0823906286";"+39 0823906577";"";""
"IT-CE0085";"Biblioteca comunale";"Piazza Umberto I  5";"";"81010";"Raviscanina";"061066";"Caserta";"CAMPANIA";"061";"41,3709246";"14,2431859";"+39 0823914071";"";"";""
"IT-CE0086";"Biblioteca comunale Luigi Tansillo";"vico Tansillo, 6";"";"81057";"Teano";"061091";"Caserta";"CAMPANIA";"061";"41,251715";"14,067015";"+39 0823657271";"+39 0823657271";"bibliotecatansillo@comune.teano.ce.it";"http://www.bibliotecatansillo.it/pmb/opac_css/index.php"
"IT-CE0087";"Biblioteca Comunale Giancarlo Siani";"piazza Guglielmo Marconi, 2";"";"81038";"Trentola-Ducenta";"061094";"Caserta";"CAMPANIA";"061";"40,9757676";"14,1773551";"+390828128225";"+390828128226";"bibliotecasiani@comune.trentoladucenta.ce.it ";"http://www.comune.trentoladucenta.ce.it/dettagli.aspx?c=2&sc=5&id=12&tbl=uffici"
"IT-CE0089";"Biblioteca comunale";"Via Ceraselle";"";"81040";"Caianello";"061008";"Caserta";"CAMPANIA";"061";"41,3076353";"14,1066212";"+39 0823922432";"";"";""
"IT-CE0090";"Biblioteca Comunale Raffaello Paone";"Via Sotto la Chiesa, 1";"";"81040";"Pietravairano";"061059";"Caserta";"CAMPANIA";"061";"41,3272163";"14,1698057";"+39 0823984962";"+39 0823984962";"infogio.pietra@gmail.com";"www.comune.pietravairano.ce.it"
"IT-CE0091";"Biblioteca comunale Filippo Adipietro";"Piazza Municipio";"";"81051";"Pietramelara";"061058";"Caserta";"CAMPANIA";"061";"41,2708702";"14,1868623";"+39 0823986016";"";"";""
"IT-CE0092";"Biblioteca comunale";"Via Mazzini";"";"81045";"Galluccio";"061039";"Caserta";"CAMPANIA";"061";"41,3418753";"13,9569855";"+39 0823925025";"";"";""
